id,title,crew,homepage,tags
57158,The Hobbit: The Desolation of Smaug,PeterJackson,http://www.thehobbit.com/,"['The', 'Dwarves,', 'Bilbo', 'and', 'Gandalf', 'have', 'successfully', 'escaped', 'the', 'Misty', 'Mountains,', 'and', 'Bilbo', 'has', 'gained', 'the', 'One', 'Ring.', 'They', 'all', 'continue', 'their', 'journey', 'to', 'get', 'their', 'gold', 'back', 'from', 'the', 'Dragon,', 'Smaug.', 'Adventure', 'Fantasy']"
204435,Krrish 3,RakeshRoshan,http://www.krrish-3.com/,"['After', 'defeating', 'the', 'villainous', 'Dr.', 'Siddhant', 'Arya,', 'and', 'bringing', 'his', 'father', 'Rohit', 'back', 'from', 'the', 'dead,', 'Krrish', 'continued', 'fighting', 'against', 'evil', 'and', 'saving', 'innocent', 'lives.Now', 'Krishna', 'is', 'living', 'a', '...', 'Action', 'ScienceFiction']"
109445,Frozen,ChrisBuck,http://movies.disney.com/frozen,"['Young', 'princess', 'Anna', 'of', 'Arendelle', 'dreams', 'about', 'finding', 'true', 'love', 'at', 'her', 'sister', 'Elsa’s', 'coronation.', 'Fate', 'takes', 'her', 'on', 'a', 'dangerous', 'journey', 'in', 'an', 'attempt', 'to', 'end', 'the', 'eternal', 'winter', 'that', 'has', 'fallen', 'over', 'the', 'kingdom.', ""She's"", 'accompanied', 'by', 'ice', 'delivery', 'man', 'Kristoff,', 'his', 'reindeer', 'Sven,', 'and', 'snowman', 'Olaf.', 'On', 'an', 'adventure', 'where', 'she', 'will', 'find', 'out', 'what', 'friendship,', 'courage,', 'family,', 'and', 'true', 'love', 'really', 'means.', 'Animation', 'Adventure', 'Family']"
209232,Dampfnudelblues,EdHerzog,http://www.dampfnudelblues.de/,"['Franz,', 'the', 'local', 'police', 'officer', 'in', 'a', 'tiny', 'bavarian', 'village', 'has', 'to', 'investigate', 'in', 'a', 'case', 'involving', 'a', 'disliked', 'school', 'principal', 'who', 'commited', 'suicide?', 'Or', 'was', 'it', 'murder', 'after', 'all?', 'Comedy', 'Crime']"
229974,Bitterly!,ZhoraKryzhovnikov,http://gooorko.ru/,"['Progressive', 'and', 'talented', 'Natasha', 'and', 'Roma', 'dream', 'of', 'a', 'European', 'wedding', 'by', 'the', 'sea...', 'but', ""Natasha's"", 'stepfather', 'procured', 'a', 'different', 'scenario.', 'Rough', 'official', 'of', 'the', 'city', 'administration', 'considers', 'the', 'celebration', 'as', 'a', 'springboard', 'for', 'their', 'careers,', 'and', 'seeks', 'to', 'arrange', 'all', 'the', '«how', 'to».', 'Young', 'awaits', 'an', 'unforgettable', 'evening', 'in', 'the', 'restaurant', '«Golden»', 'with', 'a', 'complete', 'set', 'of', 'the', 'tedious', 'rites.', 'Not', 'fight,', 'the', 'guys', 'decide', 'to', 'spend', 'their', 'dream', 'wedding', 'in', 'secret', 'from', 'conservative', 'relatives.', 'But', 'by', 'accident', 'both', 'celebration', 'come', 'together.', 'Comedy']"
17478,Dhoom,SanjayGadhvi,http://www.yashrajfilms.com/microsites/dhoom/dhoommicro/microflash.htm,"['A', 'gang', 'of', 'bikers', 'headed', 'by', 'the', 'cool-headed', 'and', 'arrogant', 'Kabir', 'is', 'on', 'a', 'robbing', 'spree', 'in', 'Mumbai.', 'They', 'rob', 'establishments', 'and', 'then', 'zip', 'away', 'on', 'their', 'superbikes.', 'ACP', 'Jai', 'Dixit', 'is', 'the', 'case', 'in-charge', 'and', 'he', 'recruits', 'a', 'bumbling', 'bike', 'mechanic', 'and', 'racer', 'named', 'Ali', 'to', 'chase', 'the', 'gang', 'on', 'a', 'bike', 'and', 'help', 'Jai', 'nab', 'them.', 'Kabir', 'accepts', 'the', 'challenge,', 'and', 'pulls', 'off', 'another', 'robbery', 'amidst', 'a', 'function.', 'This', 'causes', 'Jai', 'and', 'Ali', 'to', 'call', 'it', 'off.', 'Jai', 'resigns', 'from', 'the', 'police', 'force', 'and', 'Ali', 'goes', 'back', 'to', 'his', 'daily', 'job.', 'Meanwhile', 'Kabir', 'has', 'lost', 'one', 'of', 'his', 'team', 'members', 'and', 'recruits', 'Ali', 'for', 'their', 'final', 'job', 'in', 'Goa.', 'The', 'action', 'shifts', 'from', 'the', 'congested', 'Mumbai', 'traffic', 'to', 'the', 'sunny', 'Goa', 'for', 'the', 'final', 'showdown', 'between', 'cops', 'and', 'robbers.', 'Action', 'Crime', 'Drama', 'Thriller']"
252385,American Addict,SashaKnezev,http://www.americanaddictthemovie.com/,"['Riveting', 'look', 'at', 'the', 'politics,', 'big', 'business', 'and', 'the', 'medical', 'industry', 'that', 'has', 'made', 'America', 'the', 'most', 'prescription-addicted', 'society', 'in', 'the', 'world.', 'America', 'is', 'less', 'than', '5%', 'of', 'the', ""World's"", 'population', 'but', 'consumes', '80%', 'of', 'the', ""World's"", 'prescription', 'narcotics.', 'We', 'have', 'gone', 'from', 'being', 'the', 'land', 'of', 'the', 'free', 'to', 'the', 'land', 'of', 'the', 'addicted.']"
126963,Dragon Ball Z: Battle of Gods,MasahiroHosoda,http://www.dragonball2013.com/,"['The', 'events', 'of', 'Battle', 'of', 'Gods', 'take', 'place', 'some', 'years', 'after', 'the', 'battle', 'with', 'Majin', 'Buu,', 'which', 'determined', 'the', 'fate', 'of', 'the', 'entire', 'universe.', 'After', 'awakening', 'from', 'a', 'long', 'slumber,', 'Beerus,', 'the', 'God', 'of', 'Destruction', 'is', 'visited', 'by', 'Whis,', 'his', 'attendant', 'and', 'learns', 'that', 'the', 'galactic', 'overlord', 'Frieza', 'has', 'been', 'defeated', 'by', 'a', 'Super', 'Saiyan', 'from', 'the', 'North', 'Quadrant', 'of', 'the', 'universe', 'named', 'Goku,', 'who', 'is', 'also', 'a', 'former', 'student', 'of', 'the', 'North', 'Kai.', 'Ecstatic', 'over', 'the', 'new', 'challenge,', 'Goku', 'ignores', 'King', ""Kai's"", 'advice', 'and', 'battles', 'Beerus,', 'but', 'he', 'is', 'easily', 'overwhelmed', 'and', 'defeated.', 'Beerus', 'leaves,', 'but', 'his', 'eerie', 'remark', 'of', '""Is', 'there', 'nobody', 'on', 'Earth', 'more', 'worthy', 'to', 'destroy?""', 'lingers', 'on.', 'Now', 'it', 'is', 'up', 'to', 'the', 'heroes', 'to', 'stop', 'the', 'God', 'of', 'Destruction', 'before', 'all', 'is', 'lost.', 'Animation', 'Action']"
206408,Chinese Puzzle,CédricKlapisch,http://www.cassetetechinois-lefilm.fr/,"['Xavier', 'is', 'a', '40-year-old', 'father', 'of', 'two', 'who', 'still', 'finds', 'life', 'very', 'complicated.', 'When', 'the', 'mother', 'of', 'his', 'children', 'moves', 'to', 'New', 'York,', 'he', ""can't"", 'bear', 'them', 'growing', 'up', 'far', 'away', 'from', 'him', 'and', 'so', 'he', 'decides', 'to', 'move', 'there', 'as', 'well.', 'Comedy', 'Drama', 'Romance']"
157350,Divergent,NeilBurger,http://www.thedivergentseries.movie/#divergent,"['In', 'a', 'world', 'divided', 'into', 'factions', 'based', 'on', 'personality', 'types,', 'Tris', 'learns', 'that', ""she's"", 'been', 'classified', 'as', 'Divergent', 'and', ""won't"", 'fit', 'in.', 'When', 'she', 'discovers', 'a', 'plot', 'to', 'destroy', 'Divergents,', 'Tris', 'and', 'the', 'mysterious', 'Four', 'must', 'find', 'out', 'what', 'makes', 'Divergents', 'dangerous', 'before', ""it's"", 'too', 'late.', 'Adventure', 'Action', 'ScienceFiction']"
217993,Justice League: War,JayOliva,http://www.dccomics.com/movies/justice-league-war-2014,"['The', 'world', 'is', 'under', 'attack', 'by', 'an', 'alien', 'armada', 'led', 'by', 'the', 'powerful', 'Apokoliptian,', 'Darkseid.', 'A', 'group', 'of', 'superheroes', 'consisting', 'of', 'Superman,', 'Batman,', 'Wonder', 'Woman,', 'The', 'Flash,', 'Green', 'Lantern,', 'Cyborg,', 'and', 'Shazam', 'must', 'set', 'aside', 'their', 'differences', 'and', 'gather', 'together', 'to', 'defend', 'Earth.', 'Animation']"
177888,Teen Beach Movie,JeffreyHornaday,http://www.disneychannel.disney.com/teen-beach-movie,"['Cowabunga!', 'Catch', 'a', 'perfect', 'wave', 'of', 'fun', 'in', 'the', 'sun,', 'splashed', 'with', 'excitement,', 'surprises', 'and', 'budding', 'romance.', ""Life's"", 'a', 'beach', 'for', 'surfers', 'Brady', '(Ross', 'Lynch)', 'and', 'McKenzie', '(Maia', 'Mitchell)', '–', 'until', 'a', 'rogue', 'wave', 'magically', 'transports', 'them', 'inside', 'the', 'classic', ""'60s"", 'beach', 'party', 'flick,', '""Wet', 'Side', 'Story,""', 'where', 'a', 'full-blown', 'rivalry', 'between', 'bikers', 'and', 'surfers', 'threatens', 'to', 'erupt.', 'There,', 'amidst', 'a', 'sea', 'of', 'surfing,', 'singing', 'and', 'dancing,', 'Brady', 'and', 'Mack', 'accidentally', 'change', 'the', 'storyline,', 'and', 'the', 'film’s', 'dreamy', 'hero', 'and', 'heroine', 'fall', 'for', 'them', 'instead', 'of', 'for', 'each', 'other!', 'Can', 'our', 'heroes', 'get', 'the', 'plot', 'back', 'on', 'track,', 'or', 'will', 'they', 'be', 'trapped', 'there', 'forever?', 'Overflowing', 'with', 'hilarious', 'comedy', 'and', 'high-energy', 'musical', 'numbers,', '""Teen', 'Beach', 'Movie""', 'makes', 'it', 'an', 'endless', 'summer', 'all', 'year', 'long!', 'Family', 'Music', 'TVMovie']"
14028,Behind Enemy Lines III: Colombia,TimMatheson,http://belc.wwe.com,"['Navy', 'SEALS', 'mount', 'an', 'attack', 'on', 'Colombian', 'special', 'forces', 'to', 'clear', 'their', 'names', 'and', 'rescue', 'a', 'hostage.', 'War', 'Action', 'Thriller']"
137106,The Lego Movie,PhilLord,http://www.thelegomovie.com,"['An', 'ordinary', 'Lego', 'mini-figure,', 'mistakenly', 'thought', 'to', 'be', 'the', 'extraordinary', 'MasterBuilder,', 'is', 'recruited', 'to', 'join', 'a', 'quest', 'to', 'stop', 'an', 'evil', 'Lego', 'tyrant', 'from', 'gluing', 'the', 'universe', 'together.', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']"
97020,RoboCop,JoséPadilha,http://www.robocop.com,"['In', 'RoboCop,', 'the', 'year', 'is', '2028', 'and', 'multinational', 'conglomerate', 'OmniCorp', 'is', 'at', 'the', 'center', 'of', 'robot', 'technology.', 'Overseas,', 'their', 'drones', 'have', 'been', 'used', 'by', 'the', 'military', 'for', 'years,', 'but', 'have', 'been', 'forbidden', 'for', 'law', 'enforcement', 'in', 'America.', 'Now', 'OmniCorp', 'wants', 'to', 'bring', 'their', 'controversial', 'technology', 'to', 'the', 'home', 'front,', 'and', 'they', 'see', 'a', 'golden', 'opportunity', 'to', 'do', 'it.', 'When', 'Alex', 'Murphy', '–', 'a', 'loving', 'husband,', 'father', 'and', 'good', 'cop', 'doing', 'his', 'best', 'to', 'stem', 'the', 'tide', 'of', 'crime', 'and', 'corruption', 'in', 'Detroit', '–', 'is', 'critically', 'injured,', 'OmniCorp', 'sees', 'their', 'chance', 'to', 'build', 'a', 'part-man,', 'part-robot', 'police', 'officer.', 'OmniCorp', 'envisions', 'a', 'RoboCop', 'in', 'every', 'city', 'and', 'even', 'more', 'billions', 'for', 'their', 'shareholders,', 'but', 'they', 'never', 'counted', 'on', 'one', 'thing:', 'there', 'is', 'still', 'a', 'man', 'inside', 'the', 'machine.', 'Action', 'ScienceFiction']"
249397,Nymphomaniac: Vol. II,LarsvonTrier,http://www.magpictures.com/nymphomaniac/,"['The', 'continuation', 'of', ""Joe's"", 'sexually', 'dictated', 'life', 'delves', 'into', 'the', 'darker', 'aspects', 'of', 'her', 'adult', 'life', 'and', 'what', 'led', 'to', 'her', 'being', 'in', ""Seligman's"", 'care.', 'Drama', 'Mystery']"
41109,Don 2: The King is Back,FarhanAkhtar,http://don2thefilm.com/,"['In', '2006,', 'with', 'the', 'ever', 'looming', 'dangers', 'of', 'the', 'underworld', 'in', 'Malaysia,', 'Don', 'broke', 'the', 'morale', 'of', 'his', 'associates', 'by', 'infiltrating', 'the', 'gang', 'with', 'an', 'alias', 'and', 'taking', 'advantage', 'of', 'the', 'enmity', 'of', 'Singhania', '&amp;', 'Vardhaan.', 'He', 'rose', 'to', 'become', 'the', 'undisputed', 'King', 'of', 'the', 'Asian', 'underworld', 'with', 'his', 'shrewd', 'mind', 'and', 'merciless', 'tactics.', 'Now,', 'having', 'conquered', 'the', 'Asian', 'underworld,', 'Don', '(Khan)', 'has', 'his', 'sights', 'set', 'on', 'European', 'domination.', 'In', 'his', 'way', 'are', 'the', 'bosses', 'of', 'the', 'existing', 'European', 'underworld', 'and', 'all', 'law', 'enforcement', 'agencies.', 'The', 'action', 'shifts', 'from', 'Kuala', 'Lumpur', 'to', 'Berlin', 'as', 'Don', 'must', 'avoid', 'assassination', 'or', 'arrest,', 'whichever', 'comes', 'first,', 'in', 'order', 'for', 'his', 'plan', 'to', 'succeed.', 'Action', 'Thriller']"
21474,Bring It On: Fight to the Finish,BilleWoodruff,http://www.bringitonmovie.com,"['Christina', 'Milian', 'stars', 'as', 'sassy', 'cheer', 'captain', 'Lina', 'Cruz,', 'whose', 'world', 'is', 'turned', 'upside-down', 'when', 'her', 'family', 'moves', 'from', 'the', 'urban', 'streets', 'of', 'East', 'Los', 'Angeles', 'to', 'the', 'sunny', 'beach', 'town', 'of', 'Malibu.', 'At', 'her', 'new', 'school,', 'Lina', 'clashes', 'with', 'Avery,', 'the', 'ultra-competitive', 'all-star', 'cheer', 'captain,', 'while', 'also', 'falling', 'for', ""Avery's"", 'super-cute', 'brother,', 'Evan.', 'Comedy']"
53182,300: Rise of an Empire,NoamMurro,http://www.300themovie.com/,"['Based', 'on', 'Frank', ""Miller's"", 'latest', 'graphic', 'novel', 'Xerxes', 'and', 'told', 'in', 'the', 'breathtaking', 'visual', 'style', 'of', 'the', 'blockbuster', '""300,""', 'this', 'new', 'chapter', 'of', 'the', 'epic', 'saga', 'takes', 'the', 'action', 'to', 'a', 'fresh', 'battlefield--on', 'the', 'sea--as', 'Greek', 'general', 'Themistokles', 'attempts', 'to', 'unite', 'all', 'of', 'Greece', 'by', 'leading', 'the', 'charge', 'that', 'will', 'change', 'the', 'course', 'of', 'the', 'war.', '""300:', 'Rise', 'of', 'an', 'Empire""', 'pits', 'Themistokles', 'against', 'the', 'massive', 'invading', 'Persian', 'forces', 'led', 'by', 'mortal-turned-god', 'Xerxes', 'and', 'Artemesia,', 'the', 'vengeful', 'commander', 'of', 'the', 'Persian', 'navy.', 'Action', 'War']"
100402,Captain America: The Winter Soldier,AnthonyRusso,http://www.captainamericathewintersoldiermovie.com,"['After', 'the', 'cataclysmic', 'events', 'in', 'New', 'York', 'with', 'The', 'Avengers,', 'Steve', 'Rogers,', 'aka', 'Captain', 'America', 'is', 'living', 'quietly', 'in', 'Washington,', 'D.C.', 'and', 'trying', 'to', 'adjust', 'to', 'the', 'modern', 'world.', 'But', 'when', 'a', 'S.H.I.E.L.D.', 'colleague', 'comes', 'under', 'attack,', 'Steve', 'becomes', 'embroiled', 'in', 'a', 'web', 'of', 'intrigue', 'that', 'threatens', 'to', 'put', 'the', 'world', 'at', 'risk.', 'Joining', 'forces', 'with', 'the', 'Black', 'Widow,', 'Captain', 'America', 'struggles', 'to', 'expose', 'the', 'ever-widening', 'conspiracy', 'while', 'fighting', 'off', 'professional', 'assassins', 'sent', 'to', 'silence', 'him', 'at', 'every', 'turn.', 'When', 'the', 'full', 'scope', 'of', 'the', 'villainous', 'plot', 'is', 'revealed,', 'Captain', 'America', 'and', 'the', 'Black', 'Widow', 'enlist', 'the', 'help', 'of', 'a', 'new', 'ally,', 'the', 'Falcon.', 'However,', 'they', 'soon', 'find', 'themselves', 'up', 'against', 'an', 'unexpected', 'and', 'formidable', 'enemy—the', 'Winter', 'Soldier.', 'Action', 'Adventure', 'ScienceFiction']"
180299,The Raid 2,GarethEvans,http://www.sonyclassics.com/theraid2/,"['After', 'fighting', 'his', 'way', 'through', 'an', 'apartment', 'building', 'populated', 'by', 'an', 'army', 'of', 'dangerous', 'criminals', 'and', 'escaping', 'with', 'his', 'life,', 'SWAT', 'team', 'member', 'Rama', 'goes', 'undercover,', 'joining', 'a', 'powerful', 'Indonesian', 'crime', 'syndicate', 'to', 'protect', 'his', 'family', 'and', 'uncover', 'corrupt', 'members', 'of', 'his', 'own', 'force.', 'Action', 'Crime', 'Thriller']"
102382,The Amazing Spider-Man 2,MarcWebb,http://www.theamazingspiderman.com,"['For', 'Peter', 'Parker,', 'life', 'is', 'busy.', 'Between', 'taking', 'out', 'the', 'bad', 'guys', 'as', 'Spider-Man', 'and', 'spending', 'time', 'with', 'the', 'person', 'he', 'loves,', 'Gwen', 'Stacy,', 'high', 'school', 'graduation', 'cannot', 'come', 'quickly', 'enough.', 'Peter', 'has', 'not', 'forgotten', 'about', 'the', 'promise', 'he', 'made', 'to', 'Gwen’s', 'father', 'to', 'protect', 'her', 'by', 'staying', 'away,', 'but', 'that', 'is', 'a', 'promise', 'he', 'cannot', 'keep.', 'Things', 'will', 'change', 'for', 'Peter', 'when', 'a', 'new', 'villain,', 'Electro,', 'emerges,', 'an', 'old', 'friend,', 'Harry', 'Osborn,', 'returns,', 'and', 'Peter', 'uncovers', 'new', 'clues', 'about', 'his', 'past.', 'Action', 'Adventure', 'Fantasy']"
249660,God's Not Dead,HaroldCronk,http://www.godsnotdead.com,"['College', 'philosophy', 'professor', 'Mr.', ""Radisson's"", 'curriculum', 'is', 'challenged', 'by', 'his', 'new', 'student,', 'Josh,', 'who', 'believes', 'God', 'exists.', 'Drama']"
172385,Rio 2,CarlosSaldanha,http://www.riomovies.com/,"[""It's"", 'a', 'jungle', 'out', 'there', 'for', 'Blu,', 'Jewel', 'and', 'their', 'three', 'kids', 'after', ""they're"", 'hurtled', 'from', 'Rio', 'de', 'Janeiro', 'to', 'the', 'wilds', 'of', 'the', 'Amazon.', 'As', 'Blu', 'tries', 'to', 'fit', 'in,', 'he', 'goes', 'beak-to-beak', 'with', 'the', 'vengeful', 'Nigel,', 'and', 'meets', 'the', 'most', 'fearsome', 'adversary', 'of', 'all:', 'his', 'father-in-law.', 'Animation', 'Adventure', 'Comedy', 'Family']"
167575,Hatchet III,BJMcDonnell,http://ariescope.com/2011/04/12/hatchet-iii/,"['A', 'search', 'and', 'recovery', 'team', 'heads', 'into', 'the', 'haunted', 'swamp', 'to', 'pick', 'up', 'the', 'pieces', 'and', 'Marybeth', 'learns', 'the', 'secret', 'to', 'ending', 'the', 'voodoo', 'curse', 'that', 'has', 'left', 'Victor', 'Crowley', 'haunting', 'and', 'terrorizing', 'Honey', 'Island', 'Swamp', 'for', 'decades.', 'Horror', 'Thriller', 'Comedy', 'Action']"
258096,Alpha and Omega 3: The Great Wolf Games,RichardRich,http://www.lionsgatepublicity.com/home-entertainment/alphaandomega3greatwolfgames/,"['Join', 'the', 'pack', 'in', 'this', 'wild,', 'warmhearted', 'and', 'totally', 'pawsome', 'adventure', 'starring', ""everyone's"", 'favorite', 'alphas', 'and', 'omegas!', ""It's"", 'time', 'for', '""The', 'Great', 'Wolf', 'Games,""', 'when', 'all', 'the', 'alphas', 'in', 'the', 'packs', 'set', 'aside', 'their', 'differences', 'for', 'some', 'friendly', 'competition.', 'When', 'an', 'unexpected', 'accident', 'puts', 'many', 'of', 'our', ""pack's"", 'star', 'alpha', 'wolves', 'out', 'of', 'commission,', 'a', 'new', 'team', 'is', 'assembled', 'that', 'includes', 'forest', 'friends', 'not', 'in', 'the', 'pack.', 'Can', 'Coach', 'Humphrey', 'lead', 'his', 'ragtag', 'group', 'of', '""underdogs""', 'to', 'victory?', 'Find', 'out', 'in', 'this', 'thrilling', 'movie', 'that', 'will', 'leave', 'you', 'howling', 'for', 'more!', 'Animation', 'Family', 'Adventure', 'Comedy']"
195522,Redes,FredZinnemann,http://worldcinemafoundation.org/films/the-wave,"['A', 'Mexican', 'fishing', 'village', 'fights', 'against', 'government', 'exploitation.', 'History', 'Drama']"
127585,X-Men: Days of Future Past,BryanSinger,http://www.x-menmovies.com/,"['The', 'ultimate', 'X-Men', 'ensemble', 'fights', 'a', 'war', 'for', 'the', 'survival', 'of', 'the', 'species', 'across', 'two', 'time', 'periods', 'as', 'they', 'join', 'forces', 'with', 'their', 'younger', 'selves', 'in', 'an', 'epic', 'battle', 'that', 'must', 'change', 'the', 'past', '–', 'to', 'save', 'our', 'future.', 'Action', 'Adventure', 'Fantasy', 'ScienceFiction']"
215407,Trances,AhmedElMaanouni,http://worldcinemafoundation.org/films/transes,"['Documentary', 'about', 'the', 'Moroccan', 'musical', 'group', 'Nass', 'El', 'Ghiwane.', 'Documentary']"
177677,Mission: Impossible - Rogue Nation,ChristopherMcQuarrie,http://www.missionimpossible.com,"['Ethan', 'and', 'team', 'take', 'on', 'their', 'most', 'impossible', 'mission', 'yet,', 'eradicating', 'the', 'Syndicate', '-', 'an', 'International', 'rogue', 'organization', 'as', 'highly', 'skilled', 'as', 'they', 'are,', 'committed', 'to', 'destroying', 'the', 'IMF.', 'Action', 'Adventure', 'Thriller']"
255268,Bad Ass 2: Bad Asses,CraigMoss,http://www.TheyAreBadAss.com,"['Vietnam', 'vet', 'Frank', 'Vega', 'now', 'runs', 'an', 'East', 'L.A.', 'community', 'center', 'where', 'he', 'trains', 'young', 'boxers', 'to', 'survive', 'in', 'and', 'out', 'of', 'the', 'ring.', 'But', 'when', 'his', 'prize', 'student', 'falls', 'in', 'with', 'the', 'wrong', 'crowd', 'and', 'turns', 'up', 'dead,', 'Frank', 'teams', 'up', 'with', 'his', 'pal', 'Bernie', 'to', 'take', 'matters', 'into', 'their', 'own', 'fists', 'and', 'prove', 'that', 'justice', 'never', 'gets', 'old.', 'Action']"
128841,The Thompsons,PhilFlores,http://www.accentfilm.com/product.cfm?id=MTAwMDI4MA%3D%3D&cat=Mw%3D%3D,"['On', 'the', 'run', 'with', 'the', 'law', 'on', 'their', 'trail,', ""America's"", 'most', 'anguished', 'vampire', 'family', 'heads', 'to', 'England', 'to', 'find', 'an', 'ancient', 'vampire', 'clan.', 'What', 'they', 'find', 'instead', 'could', 'tear', 'their', 'family,', 'and', 'their', 'throats,', 'apart', 'forever.', 'Horror', 'Thriller']"
